account_id,risk_rating,typology_ground_truth,model_score,graph_score,text_score,fused_risk_score,flagged_by_access_anomaly,has_incident_timeline,rationale,recommended_action
813456020,Low,mule_laundering,0.18916546,1,0.0,39.45964637617006,False,False,member of a graph-detected candidate laundering cluster,Monitor
813908380,Medium,mule_laundering,0.18913847,1,0.0,39.45829688008264,False,False,member of a graph-detected candidate laundering cluster,Monitor
805B318E0,Medium,legit,0.18908909,1,0.0,39.45582739911428,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
8040E0F50,Medium,legit,0.1890467,1,0.0,39.4537074011194,False,False,member of a graph-detected candidate laundering cluster,Monitor
8030A3DD0,Low,mule_laundering,0.18891947,1,0.0,39.447345171636016,False,False,member of a graph-detected candidate laundering cluster,Monitor
8051A4680,Low,mule_laundering,0.18885541,1,0.0,39.44414170190668,False,False,member of a graph-detected candidate laundering cluster,Monitor
80029E4F0,Medium,mule_laundering,0.18885045,1,0.0,39.44389356154384,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
801AB4E60,Low,mule_laundering,0.18883294,1,0.0,39.44301799119446,False,False,member of a graph-detected candidate laundering cluster,Monitor
801F819D0,High,mule_laundering,0.1887866,1,0.0,39.44070052414207,False,False,member of a graph-detected candidate laundering cluster,Monitor
811ABD000,Medium,mule_laundering,0.18868113,1,0.0,39.43542623739067,False,False,member of a graph-detected candidate laundering cluster,Monitor
803158350,Low,mule_laundering,0.18853961,1,0.0,39.42834939346896,False,False,member of a graph-detected candidate laundering cluster,Monitor
802B8A5C0,Medium,mule_laundering,0.18853667,1,0.0,39.42820259571676,False,False,member of a graph-detected candidate laundering cluster,Monitor
8020543A0,Medium,mule_laundering,0.18833227,1,0.0,39.41798115019983,False,False,member of a graph-detected candidate laundering cluster,Monitor
809361700,Low,mule_laundering,0.18830314,1,0.0,39.41652435017172,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
804B708E0,Low,mule_laundering,0.18828493,1,0.0,39.41561375700836,False,False,member of a graph-detected candidate laundering cluster,Monitor
8051999D0,Low,mule_laundering,0.18828084,1,0.0,39.41540883628829,False,False,member of a graph-detected candidate laundering cluster,Monitor
800AEBA90,Low,mule_laundering,0.1882143,1,0.0,39.41208166896067,False,False,member of a graph-detected candidate laundering cluster,Monitor
80CC3DC50,Low,legit,0.1881677,1,0.0,39.40975153408194,False,False,member of a graph-detected candidate laundering cluster,Monitor
80421CC70,Medium,mule_laundering,0.18809345,1,0.0,39.406038370634334,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
812157FE0,Low,mule_laundering,0.18795429,1,0.0,39.39907926298086,False,False,member of a graph-detected candidate laundering cluster,Monitor
808FDE640,Low,mule_laundering,0.18793964,1,0.0,39.39834676455241,False,False,member of a graph-detected candidate laundering cluster,Monitor
8078BBB00,Medium,legit,0.18792464,1,0.0,39.39759638213384,False,False,member of a graph-detected candidate laundering cluster,Monitor
806B9FA20,Medium,mule_laundering,0.18791753,1,0.0,39.397240937830304,False,False,member of a graph-detected candidate laundering cluster,Monitor
80645DA30,Medium,mule_laundering,0.18791154,1,0.0,39.39694138099588,False,False,member of a graph-detected candidate laundering cluster,Monitor
8044E2C30,Medium,mule_laundering,0.18789461,1,0.0,39.39609487213044,False,False,member of a graph-detected candidate laundering cluster,Monitor
809E18930,Low,mule_laundering,0.18785733,1,0.0,39.39423046616096,False,False,member of a graph-detected candidate laundering cluster,Monitor
80A5F2BC0,Low,mule_laundering,0.18766002,1,0.0,39.384363719781305,False,False,member of a graph-detected candidate laundering cluster,Monitor
80F70E250,Low,mule_laundering,0.18760118,1,0.0,39.381421058241145,False,False,member of a graph-detected candidate laundering cluster,Monitor
8105D6810,Low,legit,0.18758324,1,0.0,39.38052387807039,False,False,member of a graph-detected candidate laundering cluster,Monitor
800AE4AC0,Medium,mule_laundering,0.18756759,1,0.0,39.37974145350285,False,False,member of a graph-detected candidate laundering cluster,Monitor
812495AB0,Medium,mule_laundering,0.18747847,1,0.0,39.375284614132966,False,False,member of a graph-detected candidate laundering cluster,Monitor
809900F20,Low,mule_laundering,0.18744133,1,0.0,39.37342765982604,False,False,member of a graph-detected candidate laundering cluster,Monitor
80F7A1950,Low,legit,0.1874324,1,0.0,39.37298056007316,False,False,member of a graph-detected candidate laundering cluster,Monitor
802374C40,Low,mule_laundering,0.18741003,1,0.0,39.37186206552472,False,False,member of a graph-detected candidate laundering cluster,Monitor
811B16940,Low,mule_laundering,0.18738203,1,0.0,39.37046189813198,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
8064C8820,Low,legit,0.18734881,1,0.0,39.36880092255005,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
806E36A50,Low,legit,0.18716703,1,0.0,39.359710639407886,False,False,member of a graph-detected candidate laundering cluster,Monitor
803E63D60,Medium,mule_laundering,0.18713085,1,0.0,39.357901375741264,False,False,member of a graph-detected candidate laundering cluster,Monitor
808A3ED00,Medium,mule_laundering,0.18712242,1,0.0,39.357479611641054,False,False,member of a graph-detected candidate laundering cluster,Monitor
802AB9030,Medium,legit,0.18707441,1,0.0,39.35507868596813,False,False,member of a graph-detected candidate laundering cluster,Monitor
8000FFF70,High,mule_laundering,0.18707202,1,0.0,39.35495945936736,False,False,member of a graph-detected candidate laundering cluster,Monitor
80B0F5100,Medium,mule_laundering,0.1870204,1,0.0,39.352378203460766,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
8001B8420,Medium,mule_laundering,0.18696193,1,0.0,39.34945417107698,False,False,member of a graph-detected candidate laundering cluster,Monitor
80CB3E7D0,Medium,legit,0.18692717,1,0.0,39.34771569820456,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
80DBF2DB0,Medium,mule_laundering,0.18691583,1,0.0,39.34714862668467,False,False,member of a graph-detected candidate laundering cluster,Monitor
811A6A9B0,Low,mule_laundering,0.18691267,1,0.0,39.34699065143865,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
802D94F50,Medium,mule_laundering,0.18684769,1,0.0,39.34374098140152,False,False,member of a graph-detected candidate laundering cluster,Monitor
8005BD570,Low,mule_laundering,0.18670852,1,0.0,39.33678187374805,False,False,member of a graph-detected candidate laundering cluster,Monitor
80264C1F0,Low,mule_laundering,0.18668014,1,0.0,39.33536233203268,False,False,member of a graph-detected candidate laundering cluster,Monitor
8021C45F0,Low,mule_laundering,0.18666527,1,0.0,39.3346186561104,False,False,member of a graph-detected candidate laundering cluster,Monitor
800E604D0,Medium,mule_laundering,0.18663372,1,0.0,39.33304113914902,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
813D0FDA1,High,mule_laundering,0.18661666,1,0.0,39.33218792378728,False,False,member of a graph-detected candidate laundering cluster,Monitor
80C7D4E10,High,legit,0.18660806,1,0.0,39.33175796285827,False,False,member of a graph-detected candidate laundering cluster,Monitor
802395810,Low,mule_laundering,0.1865052,1,0.0,39.326614080201466,False,False,member of a graph-detected candidate laundering cluster,Monitor
80DA92320,Medium,mule_laundering,0.18642855,1,0.0,39.32278094498683,False,False,member of a graph-detected candidate laundering cluster,Monitor
80F52E1B0,Low,legit,0.18639468,1,0.0,39.3210871820897,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
81211EC10,Medium,mule_laundering,0.18639183,1,0.0,39.32094485533504,False,False,member of a graph-detected candidate laundering cluster,Monitor
8096C0A60,Low,legit,0.18636733,1,0.0,39.319719802012166,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
80E4F94A0,Low,mule_laundering,0.18618655,1,0.0,39.31067944500907,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
8064A2420,Low,mule_laundering,0.18614759,1,0.0,39.3087308352528,False,False,member of a graph-detected candidate laundering cluster,Monitor
805590E80,Low,mule_laundering,0.18613628,1,0.0,39.308165254065415,False,False,member of a graph-detected candidate laundering cluster,Monitor
81484A2D0,Medium,legit,0.18612665,1,0.0,39.307683876664825,False,False,member of a graph-detected candidate laundering cluster,Monitor
8148E2790,Low,legit,0.18611692,1,0.0,39.30719728310045,False,False,member of a graph-detected candidate laundering cluster,Monitor
800690460,Medium,mule_laundering,0.18608403,1,0.0,39.305552701176126,False,False,member of a graph-detected candidate laundering cluster,Monitor
802A17140,Low,mule_laundering,0.18607783,1,0.0,39.305242712014135,False,False,member of a graph-detected candidate laundering cluster,Monitor
8077CEBE0,Medium,mule_laundering,0.18607362,1,0.0,39.30503182996403,False,False,member of a graph-detected candidate laundering cluster,Monitor
8002AE470,Low,mule_laundering,0.1860319,1,0.0,39.30294536445062,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
8060CDA10,Low,mule_laundering,0.1859916,1,0.0,39.30093043489767,False,False,member of a graph-detected candidate laundering cluster,Monitor
802B1E400,Low,mule_laundering,0.18597463,1,0.0,39.300081690533474,True,False,member of a graph-detected candidate laundering cluster; anomalous login behaviour flagged by the access-anomaly model,Monitor
80310D890,Low,legit,0.18590131,1,0.0,39.29641547255992,False,False,member of a graph-detected candidate laundering cluster,Monitor
80DD29630,Medium,mule_laundering,0.18584661,1,0.0,39.29367996723858,False,False,member of a graph-detected candidate laundering cluster,Monitor
80F18F9D0,Low,mule_laundering,0.18581042,1,0.0,39.2918699584057,False,False,member of a graph-detected candidate laundering cluster,Monitor
805AF0650,Low,mule_laundering,0.18561049,1,0.0,39.28187206276521,False,False,member of a graph-detected candidate laundering cluster,Monitor
812C92030,Low,mule_laundering,0.18560182,1,0.0,39.28143837600492,False,False,member of a graph-detected candidate laundering cluster,Monitor
80E7D5AB0,Low,mule_laundering,0.18559107,1,0.0,39.28090111113522,False,False,member of a graph-detected candidate laundering cluster,Monitor
8098BC930,High,mule_laundering,0.18545172,1,0.0,39.27393231632044,False,False,member of a graph-detected candidate laundering cluster,Monitor
8087F0BB0,Low,mule_laundering,0.1854459,1,0.0,39.27364170148107,False,False,member of a graph-detected candidate laundering cluster,Monitor
8028AC420,Medium,mule_laundering,0.18539457,1,0.0,39.271074603733325,False,False,member of a graph-detected candidate laundering cluster,Monitor
8038A9100,Low,mule_laundering,0.1852866,1,0.0,39.26567512905113,False,False,member of a graph-detected candidate laundering cluster,Monitor
805E98B50,Medium,mule_laundering,0.18528363,1,0.0,39.26552684096642,False,False,member of a graph-detected candidate laundering cluster,Monitor
803E26970,High,mule_laundering,0.1851039,1,0.0,39.25653864560117,False,False,member of a graph-detected candidate laundering cluster,Monitor
808C531A0,Low,mule_laundering,0.18503377,1,0.0,39.253031893206135,False,False,member of a graph-detected candidate laundering cluster,Monitor
808F74280,Medium,legit,0.18490836,1,0.0,39.24676057400583,False,False,member of a graph-detected candidate laundering cluster,Monitor
80B061620,Low,mule_laundering,0.1848607,1,0.0,39.24437753232303,False,False,member of a graph-detected candidate laundering cluster,Monitor
804774180,Low,legit,0.18485756,1,0.0,39.244220302243264,False,False,member of a graph-detected candidate laundering cluster,Monitor
8057BA770,Medium,mule_laundering,0.18484356,1,0.0,39.24351984596377,False,False,member of a graph-detected candidate laundering cluster,Monitor
800597E90,Medium,mule_laundering,0.184757,1,0.0,39.239191175189696,False,False,member of a graph-detected candidate laundering cluster,Monitor
81074B590,Low,mule_laundering,0.18474504,1,0.0,39.23859355185336,False,False,member of a graph-detected candidate laundering cluster,Monitor
80BD5D6F0,Medium,mule_laundering,0.18474321,1,0.0,39.23850189640402,False,False,member of a graph-detected candidate laundering cluster,Monitor
80B4A85B0,Medium,mule_laundering,0.18468161,1,0.0,39.235421379106725,False,False,member of a graph-detected candidate laundering cluster,Monitor
80AD1C820,Low,mule_laundering,0.18465921,1,0.0,39.23430139422578,False,False,member of a graph-detected candidate laundering cluster,Monitor
